ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,QTR_ID,MONTH_ID,YEAR_ID,MSRP,PHONE
10160,42,37,2,1554,4,10,2003,37,2155554369
10171,36,35.49,4,1277.64,4,11,2003,37,(514) 555-8054
10181,37,42.67,8,1578.79,4,11,2003,37,+47 2267 3215
10192,30,30.59,13,917.7,4,11,2003,37,6035558647
10203,21,37,2,777,4,12,2003,37,(91) 555 94 44
10212,34,43.42,12,1476.28,1,1,2004,37,(91) 555 94 44
10225,42,36.63,3,1538.46,1,2,2004,37,0897-034555
10239,20,44.56,2,891.2,2,4,2004,37,981-443655
10253,40,42.67,7,1706.8,2,6,2004,37,(171) 555-2282
10266,34,40.4,8,1373.6,3,7,2004,37,0522-556555
10278,31,38.89,8,1205.59,3,8,2004,37,7025551838
10287,36,39.65,6,1427.4,3,8,2004,37,0897-034555
10301,48,34.36,10,1649.28,4,10,2003,37,+47 2212 1555
10310,33,41.91,4,1383.03,4,10,2004,37,0221-5554327
10321,37,33.23,12,1229.51,4,11,2004,37,5085552555
10331,27,42.24,13,1140.48,4,11,2004,37,2155559857
10342,39,40.4,9,1575.6,4,11,2004,37,03 9520 4555
10355,36,38.52,4,1386.72,4,12,2004,37,(91) 555 94 44
10367,36,100,2,5018.4,1,1,2005,37,6265557265
10378,41,100,7,5856.85,1,2,2005,37,(91) 555 94 44
10390,37,100,5,4894.73,1,3,2005,37,4155551450
10405,47,44.56,2,2094.32,2,4,2005,37,88.60.1555
10419,15,42.67,7,640.05,2,5,2005,37,6562-9555
10105,44,72.58,4,3193.52,1,2,2003,88,31 12 3555
10119,35,87.62,13,3066.7,2,4,2003,88,6562-9555
10129,41,94.71,4,3883.11,2,6,2003,88,(171) 555-0297
10142,49,98.25,1,4814.25,3,8,2003,88,4155551450
10154,31,91.17,2,2826.27,4,10,2003,88,3105552373
10167,20,79.66,11,1593.2,4,10,2003,88,0695-34 6555
10177,45,72.58,2,3266.1,4,11,2003,88,+34 913 728 555
10185,33,74.35,2,2453.55,4,11,2003,88,5085559555
10197,47,83.2,8,3910.4,4,11,2003,88,(93) 203 4555
10208,20,89.4,2,1788,1,1,2004,88,78.32.5555
10222,47,70.81,14,3328.07,1,2,2004,88,7605558146
10233,40,94.71,2,3788.4,1,3,2004,88,2015559350
10248,30,100,5,3053.7,2,5,2004,88,2125557818
10261,22,91.17,3,2005.74,2,6,2004,88,(514) 555-8054
10273,27,100,6,2796.12,3,7,2004,88,(02) 5554 67
10283,34,92.94,8,3159.96,3,8,2004,88,(604) 555-4555
10295,46,84.97,3,3908.62,3,9,2004,88,6175559555
10306,31,84.08,2,2606.48,4,10,2004,88,(171) 555-1555
10315,24,86.74,1,2081.76,4,10,2004,88,40.67.8555
10326,41,85.85,3,3519.85,4,11,2004,88,0921-12 3555
10339,55,100,13,10758,4,11,2004,88,+81 3 3584 0555
10350,30,100,9,3021,4,12,2004,88,(91) 555 94 44
10373,33,57.32,12,1891.56,1,1,2005,88,981-443655
10384,43,97.87,2,4208.41,1,2,2005,88,6505551386
10396,27,83.2,7,2246.4,1,3,2005,88,4155551450
10414,60,100,5,6107.4,2,5,2005,88,6175559555
10110,27,73.62,12,1987.74,1,3,2003,85,(171) 555-1555
10124,49,83.04,11,4068.96,2,5,2003,85,7025551838
10148,31,73.62,5,2282.22,3,9,2003,85,02 9936 8555
10161,20,77.05,4,1541,4,10,2003,85,86 21 3555
10172,24,81.33,2,1951.92,4,11,2003,85,2035552570
10182,33,94.17,15,3107.61,4,11,2003,85,4155551450
10192,32,72.77,3,2328.64,4,11,2003,85,6035558647
10204,40,79.62,9,3184.8,4,12,2003,85,2125557413
10212,27,79.62,2,2149.74,1,1,2004,85,(91) 555 94 44
10227,40,79.62,15,3184.8,1,3,2004,85,78.32.5555
10241,26,81.33,7,2114.58,2,4,2004,85,88.60.1555
10267,44,96.74,4,4256.56,3,7,2004,85,2125557413
10279,33,71.06,4,2344.98,3,8,2004,85,(91) 555 94 44
10288,34,68.49,10,2328.66,3,9,2004,85,+65 224 1555
10302,48,74.48,6,3575.04,4,10,2003,85,(171) 555-2282
10311,25,83.04,5,2076,4,10,2004,85,(91) 555 94 44
10321,39,84.75,2,3305.25,4,11,2004,85,5085552555
10332,45,34.19,12,1538.55,4,11,2004,85,(171) 555-1555
10346,24,100,2,3325.92,4,11,2004,85,7025551838
10368,46,79.62,1,3662.52,1,1,2005,85,4155551450
10380,44,79.06,9,3478.64,1,2,2005,85,(91) 555 94 44
10407,13,81.33,7,1057.29,2,4,2005,85,4085553659
10420,35,96.74,10,3385.9,2,5,2005,85,+61 2 9495 8555
10108,30,63.07,5,1892.1,1,3,2003,61,+63 2 555 3587
10122,34,50.21,9,1707.14,2,5,2003,61,91.24.4555
10135,27,66.13,6,1785.51,3,7,2003,61,4155551450
10147,30,68.58,6,2057.4,3,9,2003,61,6175558555
10159,50,69.8,1,3490,4,10,2003,61,6505551386
10169,34,50.21,1,1707.14,4,11,2003,61,02 9936 8555
10181,23,65.52,13,1506.96,4,11,2003,61,+47 2267 3215
10191,48,60.01,2,2880.48,4,11,2003,61,0221-5554327
10203,34,64.9,7,2206.6,4,12,2003,61,(91) 555 94 44
10211,48,48.98,1,2351.04,1,1,2004,61,(1) 47.55.6555
10225,24,50.21,8,1205.04,1,2,2004,61,0897-034555
10238,47,62.45,2,2935.15,2,4,2004,61,31 12 3555
10253,24,52.66,12,1263.84,2,6,2004,61,(171) 555-2282
10266,47,62.45,13,2935.15,3,7,2004,61,0522-556555
10276,20,61.23,2,1224.6,3,8,2004,61,6175557555
10287,20,67.97,11,1359.4,3,8,2004,61,0897-034555
10300,31,58.78,4,1822.18,4,10,2003,61,+49 69 66 90 2555
10310,38,56.94,9,2163.72,4,10,2004,61,0221-5554327
10320,26,61.23,2,1591.98,4,11,2004,61,0921-12 3555
10331,25,100,9,3078.5,4,11,2004,61,2155559857
10342,48,62.45,10,2997.6,4,11,2004,61,03 9520 4555
10355,44,62.45,6,2747.8,4,12,2004,61,(91) 555 94 44
10363,21,100,15,2447.76,1,1,2005,61,+358 9 8045 555
10378,46,41.54,6,1910.84,1,2,2005,61,(91) 555 94 44
10390,46,52.84,6,2430.64,1,3,2005,61,4155551450
10419,55,52.66,12,2896.3,2,5,2005,61,6562-9555
10106,31,52.6,14,1630.6,1,2,2003,65,035-640555
10119,20,72.98,5,1459.6,2,4,2003,65,6562-9555
10131,29,59.18,6,1716.22,2,6,2003,65,2035554407
10143,33,77.59,9,2560.47,3,8,2003,65,5085559555
10155,34,55.89,7,1900.26,4,10,2003,65,90-224 8555
10167,32,63.12,3,2019.84,4,10,2003,65,0695-34 6555
10178,27,73.64,6,1988.28,4,11,2003,65,61.77.6555
10186,21,69.04,3,1449.84,4,11,2003,65,(171) 555-7555
10198,27,71.67,6,1935.09,4,11,2003,65,+63 2 555 3587
10209,36,77.59,2,2793.24,1,1,2004,65,2155554369
10222,43,70.35,6,3025.05,1,2,2004,65,7605558146
10249,25,69.7,2,1742.5,2,5,2004,65,6175555555
10262,46,70.35,11,3236.1,2,6,2004,65,(91) 555 94 44
10274,24,72.33,3,1735.92,3,7,2004,65,6175558555
10284,39,71.67,13,2795.13,3,8,2004,65,+47 2212 1555
10296,31,53.92,9,1671.52,3,9,2004,65,+49 89 61 08 9555
10307,22,71.67,3,1576.74,4,10,2004,65,2155554695
10316,47,76.93,11,3615.71,4,11,2004,65,(198) 555-8888
10328,20,72.98,2,1459.6,4,11,2004,65,035-640555
10339,29,99.69,14,2891.01,4,11,2004,65,+81 3 3584 0555
10351,38,68.38,4,2598.44,4,12,2004,65,(171) 555-0297
10361,34,100,6,3871.92,4,12,2004,65,+61 2 9495 8555
10373,46,66,11,3036,1,1,2005,65,981-443655
10386,35,63.76,9,2231.6,1,3,2005,65,(91) 555 94 44
10398,34,71.67,13,2436.78,1,3,2005,65,26.47.1555
10400,38,57.2,3,2173.6,2,4,2005,65,4085553659
10415,18,69.7,2,1254.6,2,5,2005,65,61-9-3844-6555
10110,37,100,14,3724.42,1,3,2003,107,(171) 555-1555
10124,43,100,13,5203,2,5,2003,107,7025551838
10148,27,100,7,3469.5,3,9,2003,107,02 9936 8555
10161,30,100,6,3148.2,4,10,2003,107,86 21 3555
10172,22,98.51,4,2167.22,4,11,2003,107,2035552570
10182,49,100,17,6244.07,4,11,2003,107,4155551450
10192,46,100,5,5566,4,11,2003,107,6035558647
10204,48,91.02,11,4368.96,4,12,2003,107,2125557413
10212,46,87.81,4,4039.26,1,1,2004,107,(91) 555 94 44
10226,48,92.09,2,4420.32,1,2,2004,107,7605558146
10241,27,86.73,9,2341.71,2,4,2004,107,88.60.1555
10267,43,100,6,5110.98,3,7,2004,107,2125557413
10279,48,100,6,6168,3,8,2004,107,(91) 555 94 44
10288,41,100,12,4873.26,3,9,2004,107,+65 224 1555
10301,22,96.37,2,2120.14,4,10,2003,107,+47 2212 1555
10311,46,92.09,7,4236.14,4,10,2004,107,(91) 555 94 44
10321,21,89.95,4,1888.95,4,11,2004,107,5085552555
10332,31,37.18,13,1152.58,4,11,2004,107,(171) 555-1555
10346,26,95.88,6,2492.88,4,11,2004,107,7025551838
10368,20,99.58,4,1991.6,1,1,2005,107,4155551450
10380,34,100,11,3953.18,1,2,2005,107,(91) 555 94 44
10407,43,86.73,9,3729.39,2,4,2005,107,4085553659
10420,26,100,12,2617.16,2,5,2005,107,+61 2 9495 8555
10105,50,79.67,1,3983.5,1,2,2003,83,31 12 3555
10119,35,90.57,10,3169.95,2,4,2003,83,6562-9555
10129,50,77.99,1,3899.5,2,6,2003,83,(171) 555-0297
10143,23,80.51,14,1851.73,3,8,2003,83,5085559555
10155,37,67.93,12,2513.41,4,10,2003,83,90-224 8555
10167,29,83.86,8,2431.94,4,10,2003,83,0695-34 6555
10178,21,72.12,11,1514.52,4,11,2003,83,61.77.6555
10186,36,85.54,8,3079.44,4,11,2003,83,(171) 555-7555
10197,22,86.38,5,1900.36,4,11,2003,83,(93) 203 4555
10209,22,89.73,7,1974.06,1,1,2004,83,2155554369
10222,46,80.51,11,3703.46,1,2,2004,83,7605558146
10248,23,76.31,2,1755.13,2,5,2004,83,2125557818
10262,49,87.21,16,4273.29,2,6,2004,83,(91) 555 94 44
10273,48,83.02,3,3984.96,3,7,2004,83,(02) 5554 67
10283,33,72.96,5,2407.68,3,8,2004,83,(604) 555-4555
10296,22,77.15,14,1697.3,3,9,2004,83,+49 89 61 08 9555
10307,22,91.41,8,2011.02,4,10,2004,83,2155554695
10316,25,92.25,16,2306.25,4,11,2004,83,(198) 555-8888
10326,20,92.25,2,1845,4,11,2004,83,0921-12 3555
10339,42,59.36,16,2493.12,4,11,2004,83,+81 3 3584 0555
10350,25,60.34,10,1508.5,4,12,2004,83,(91) 555 94 44
10373,23,100,10,2394.3,1,1,2005,83,981-443655
10385,37,85.54,2,3164.98,1,2,2005,83,4155551450
10396,37,90.57,8,3351.09,1,3,2005,83,4155551450
10400,42,72.96,8,3064.32,2,4,2005,83,4085553659
10414,51,76.31,2,3891.81,2,5,2005,83,6175559555
10108,40,100,1,5448.8,1,3,2003,140,+63 2 555 3587
10122,43,100,5,5494.97,2,5,2003,140,91.24.4555
10135,47,100,2,6336.07,3,7,2003,140,4155551450
10147,23,100,2,2906.97,3,9,2003,140,6175558555
10160,35,100,3,4767.7,4,10,2003,140,2155554369
10170,34,100,1,3819.56,4,11,2003,140,7675-3555
10181,25,100,9,3861.75,4,11,2003,140,+47 2267 3215
10192,45,100,14,6319.35,4,11,2003,140,6035558647
10203,47,100,3,6996.42,4,12,2003,140,(91) 555 94 44
10212,49,100,13,6949.67,1,1,2004,140,(91) 555 94 44
10225,40,100,4,4550,1,2,2004,140,0897-034555
10239,29,100,3,4479.63,2,4,2004,140,981-443655
10253,39,100,8,5148,2,6,2004,140,(171) 555-2282
10266,24,100,9,2932.08,3,7,2004,140,0522-556555
10278,25,100,9,3159.75,3,8,2004,140,7025551838
10287,36,100,7,4297.32,3,8,2004,140,0897-034555
10301,50,100,11,7723.5,4,10,2003,140,+47 2212 1555
10310,45,100,5,5497.65,4,10,2004,140,0221-5554327
10321,26,100,13,4052.88,4,11,2004,140,5085552555
10331,21,100,1,3135.93,4,11,2004,140,2155559857
10342,42,100,6,5013.54,4,11,2004,140,03 9520 4555
10355,32,100,8,5302.72,4,12,2004,140,(91) 555 94 44
10363,31,94.58,1,2931.98,1,1,2005,140,+358 9 8045 555
10378,33,53.27,3,1757.91,1,2,2005,140,(91) 555 94 44
10390,45,100,8,6763.05,1,3,2005,140,4155551450
10405,76,100,3,11739.7,2,4,2005,140,88.60.1555
10419,70,100,8,9240,2,5,2005,140,6562-9555
10106,50,64.83,11,3241.5,1,2,2003,68,035-640555
10119,28,70.29,2,1968.12,2,4,2003,68,6562-9555
10131,50,81.89,3,4094.5,2,6,2003,68,2035554407
10143,28,66.19,6,1853.32,3,8,2003,68,5085559555
10155,44,77.11,4,3392.84,4,10,2003,68,90-224 8555
10168,27,73.02,18,1971.54,4,10,2003,68,6505556809
10178,30,72.33,3,2169.9,4,11,2003,68,61.77.6555
10198,43,66.19,3,2846.17,4,11,2003,68,+63 2 555 3587
10210,29,69.6,16,2018.4,1,1,2004,68,+81 06 6342 5555
10222,48,56.64,3,2718.72,1,2,2004,68,7605558146
10235,33,60.05,12,1981.65,2,4,2004,68,(604) 555-4555
10250,40,75.06,13,3002.4,2,5,2004,68,4085553659
10262,48,61.42,8,2948.16,2,6,2004,68,(91) 555 94 44
10275,41,81.89,18,3357.49,3,7,2004,68,40.67.8555
10284,21,55.96,10,1175.16,3,8,2004,68,+47 2212 1555
10296,32,71.65,6,2292.8,3,9,2004,68,+49 89 61 08 9555
10308,43,76.43,16,3286.49,4,10,2004,68,9145554562
10316,30,77.79,8,2333.7,4,11,2004,68,(198) 555-8888
10328,35,76.43,3,2675.05,4,11,2004,68,035-640555
10339,45,96.92,11,4361.4,4,11,2004,68,+81 3 3584 0555
10351,34,59.37,3,2018.58,4,12,2004,68,(171) 555-0297
10361,26,100,7,3710.98,4,12,2004,68,+61 2 9495 8555
10373,39,73,13,2847,1,1,2005,68,981-443655
10386,41,73.32,12,3006.12,1,3,2005,68,(91) 555 94 44
10398,41,68.24,2,2797.84,1,3,2005,68,26.47.1555
10401,64,60.05,12,3843.2,2,4,2005,68,2015559350
10416,18,75.06,13,1351.08,2,5,2005,68,0522-556555
10100,49,34.47,1,1689.03,1,1,2003,41,6035558647
10110,48,34.47,5,1654.56,1,3,2003,41,(171) 555-1555
10124,46,33.23,4,1528.58,2,5,2003,41,7025551838
10149,26,38.98,9,1013.48,3,9,2003,41,4155554312
10162,37,38.98,7,1442.26,4,10,2003,41,6505551386
10173,35,33.23,11,1163.05,4,11,2003,41,035-640555
10182,23,42.26,8,971.98,4,11,2003,41,4155551450
10193,22,41.03,12,902.66,4,11,2003,41,61-9-3844-6555
10204,39,33.23,2,1295.97,4,12,2003,41,2125557413
10214,44,34.88,5,1534.72,1,1,2004,41,(91) 555 22 82
10227,27,43.9,8,1185.3,1,3,2004,41,78.32.5555
10242,46,36.93,1,1698.78,2,4,2004,41,2125551957
10280,33,41.85,14,1381.05,3,8,2004,41,011-4988555
10288,33,40.62,3,1340.46,3,9,2004,41,+65 224 1555
10303,24,40.21,1,965.04,4,10,2004,41,(95) 555 82 82
10312,31,35.29,15,1093.99,4,10,2004,41,4155551450
10332,41,77.24,14,3166.84,4,11,2004,41,(171) 555-1555
10346,22,97.44,4,2143.68,4,11,2004,41,7025551838
10368,46,37.34,3,1717.64,1,1,2005,41,4155551450
10380,43,95.03,12,4086.29,1,2,2005,41,(91) 555 94 44
10408,15,36.93,1,553.95,2,4,2005,41,+81 3 3584 0555
10420,15,43.49,3,652.35,2,5,2005,41,+61 2 9495 8555
10104,26,100,5,2921.62,1,1,2003,118,(91) 555 94 44
10115,44,100,1,5568.64,2,4,2003,118,2125558493
10127,20,96.99,7,1939.8,2,6,2003,118,2125557413
10141,40,94.62,1,3784.8,3,8,2003,118,+358 9 8045 555
10152,23,100,3,2802.09,3,9,2003,118,61-7-3844-6555
10165,24,99.36,8,2384.64,4,10,2003,118,+65 221 7555
10176,29,100,7,2915.66,4,11,2003,118,0522-556555
10184,49,100,2,5795.72,4,11,2003,118,(95) 555 82 82
10195,34,100,2,3699.88,4,11,2003,118,9145554562
10207,28,100,3,2980.6,4,12,2003,118,6175552555
10220,37,100,7,5032.74,1,2,2004,118,+353 1862 1555
10230,45,100,5,4737.15,1,3,2004,118,+49 69 66 90 2555
10246,46,100,1,6311.2,2,5,2004,118,(91) 555 94 44
10271,22,100,1,3070.54,3,7,2004,118,4155551450
10282,39,100,10,4797.39,3,8,2004,118,4155551450
10292,27,100,4,3832.38,3,9,2004,118,2125557818
10305,36,100,1,4641.48,4,10,2004,118,6175558555
10314,38,100,10,4000.26,4,10,2004,118,86 21 3555
10325,44,100,5,5325.76,4,11,2004,118,07-98 9555
10336,31,100,5,4618.69,4,11,2004,118,(1) 42.34.2555
10349,23,100,2,3182.97,4,12,2004,118,2125557413
10359,22,100,7,2603.04,4,12,2004,118,26.47.1555
10371,28,50.32,9,1408.96,1,1,2005,118,4155551450
10383,21,93.91,4,1972.11,1,2,2005,118,(91) 555 94 44
10394,37,100,7,5207.75,1,3,2005,118,(91) 555 94 44
10412,31,100,1,4253.2,2,5,2005,118,(91) 555 94 44
10103,25,100,15,2873,1,1,2003,97,07-98 9555
10111,26,86.68,3,2253.68,1,3,2003,97,6505555787
10126,34,100,15,3576.12,2,5,2003,97,(91) 555 22 82
10139,29,100,4,3276.13,3,7,2003,97,+61 2 9495 8555
10149,20,90.57,1,1811.4,3,9,2003,97,4155554312
10163,42,91.55,5,3845.1,4,10,2003,97,2125558493
10173,22,100,3,2571.14,4,11,2003,97,035-640555
10183,47,100,12,5035.11,4,11,2003,97,2155554695
10193,20,100,4,2279,4,11,2003,97,61-9-3844-6555
10206,33,97.39,10,3213.87,4,12,2003,97,(604) 555-3392
10215,39,90.57,7,3532.23,1,1,2004,97,3105553722
10228,33,100,6,3406.59,1,3,2004,97,6175555555
10244,40,86.68,4,3467.2,2,4,2004,97,(91) 555 94 44
10257,46,78.89,4,3628.94,2,6,2004,97,4085553659
10269,48,97.39,2,4674.72,3,7,2004,97,6562-9555
10280,21,78.89,6,1656.69,3,8,2004,97,011-4988555
10290,45,100,1,5171.4,3,9,2004,97,6175558428
10304,33,100,10,3342.57,4,10,2004,97,30.59.8555
10312,44,100,7,4884.88,4,10,2004,97,4155551450
10324,33,100,3,6267.69,4,11,2004,97,2125551500
10333,39,100,1,4424.16,4,11,2004,97,6505555787
10348,39,50.31,2,1962.09,4,11,2004,97,(91) 555 22 82
10358,41,100,6,6847,4,12,2004,97,(91) 555 94 44
10369,40,86.92,3,3476.8,1,1,2005,97,6175558555
10382,33,100,4,4592.61,1,2,2005,97,4155551450
10423,28,78.89,4,2208.92,2,5,2005,97,(02) 5554 67
10106,26,63.76,3,1657.76,1,2,2003,72,035-640555
10120,29,85.49,9,2479.21,2,4,2003,72,03 9520 4555
10133,46,77.52,4,3565.92,2,6,2003,72,(91) 555 94 44
10145,33,84.77,15,2797.41,3,8,2003,72,6265557265
10168,48,78.25,10,3756,4,10,2003,72,6505556809
10210,40,71,8,2840,1,1,2004,72,+81 06 6342 5555
10223,23,74.62,10,1716.26,1,2,2004,72,03 9520 4555
10235,40,81.14,4,3245.6,2,4,2004,72,(604) 555-4555
10250,37,74.62,5,2760.94,2,5,2004,72,4085553659
10263,24,75.35,11,1808.4,2,6,2004,72,2035552570
10275,27,62.31,10,1682.37,3,7,2004,72,40.67.8555
10284,21,71,2,1491,3,8,2004,72,+47 2212 1555
10297,23,72.45,5,1666.35,3,9,2004,72,+353 1862 1555
10308,44,83.32,8,3666.08,4,10,2004,72,9145554562
10317,35,83.32,1,2916.2,4,11,2004,72,6505556809
10328,43,60.86,4,2616.98,4,11,2004,72,035-640555
10340,40,84.77,1,3390.8,4,11,2004,72,(93) 203 4555
10353,35,89.9,3,3146.5,4,12,2004,72,2035554407
10361,25,62.46,1,1561.5,4,12,2004,72,+61 2 9495 8555
10375,43,100,2,10039.6,1,2,2005,72,40.67.8555
10386,50,63.34,8,3167,1,3,2005,72,(91) 555 94 44
10398,45,78.25,14,3521.25,1,3,2005,72,26.47.1555
10401,52,81.14,4,4219.28,2,4,2005,72,2015559350
10416,48,74.62,5,3581.76,2,5,2005,72,0522-556555
10108,31,68.71,10,2130.01,1,3,2003,80,+63 2 555 3587
10122,29,71.14,14,2063.06,2,5,2003,80,91.24.4555
10135,23,87.31,11,2008.13,3,7,2003,80,4155551450
10147,31,64.67,11,2004.77,3,9,2003,80,6175558555
10159,23,67.1,6,1543.3,4,10,2003,80,6505551386
10169,24,94.58,6,2269.92,4,11,2003,80,02 9936 8555
10180,28,71.14,1,1991.92,4,11,2003,80,20.16.1555
10191,44,66.29,7,2916.76,4,11,2003,80,0221-5554327
10211,22,92.16,6,2027.52,1,1,2004,80,(1) 47.55.6555
10225,46,70.33,13,3235.18,1,2,2004,80,0897-034555
10238,22,93.77,7,2062.94,2,4,2004,80,31 12 3555
10252,38,87.31,3,3317.78,2,5,2004,80,(1) 47.55.6555
10264,47,83.27,1,3913.69,2,6,2004,80,6175559555
10276,48,75.18,7,3608.64,3,8,2004,80,6175557555
10287,40,88.12,16,3524.8,3,8,2004,80,0897-034555
10299,32,80.84,1,2586.88,3,9,2004,80,90-224 8555
10310,49,97.01,14,4753.49,4,10,2004,80,0221-5554327
10319,43,85.69,2,3684.67,4,11,2004,80,2125551957
10331,41,100,2,5715.4,4,11,2004,80,2155559857
10343,30,100,1,3098.7,4,11,2004,80,26.47.1555
10355,28,95.39,9,2670.92,4,12,2004,80,(91) 555 94 44
10363,43,100,9,5154.41,1,1,2005,80,+358 9 8045 555
10378,41,100,2,4894.17,1,2,2005,80,(91) 555 94 44
10390,30,82.42,10,2472.6,1,3,2005,80,4155551450
10103,31,100,3,3224.31,1,1,2003,96,07-98 9555
10114,32,100,7,3667.52,2,4,2003,96,(1) 42.34.2555
10126,43,96.31,3,4141.33,2,5,2003,96,(91) 555 22 82
10140,26,100,3,2829.58,3,7,2003,96,6505556809
10151,27,100,10,3068.55,3,9,2003,96,981-443655
10164,24,100,1,2634.96,4,10,2003,96,7675-3555
10175,22,100,8,2436.72,4,11,2003,96,(171) 555-0297
10184,46,100,13,4607.36,4,11,2003,96,(95) 555 82 82
10194,37,97.27,3,3598.99,4,11,2003,96,78.32.5555
10207,49,80.9,14,3964.1,4,12,2003,96,6175552555
10217,21,100,3,2244.9,1,2,2004,96,+65 224 1555
10229,25,100,8,2793,1,3,2004,96,4155551450
10245,37,100,1,4133.64,2,5,2004,96,2035559545
10259,45,86.68,11,3900.6,2,6,2004,96,+65 224 1555
10270,32,85.72,1,2743.04,3,7,2004,96,+61 2 9495 8555
10281,29,82.83,8,2402.07,3,8,2004,96,2155551555
10291,26,83.79,3,2178.54,3,9,2004,96,0695-34 6555
10305,28,100,12,3155.04,4,10,2004,96,6175558555
10313,27,87.64,6,2366.28,4,10,2004,96,(604) 555-3392
10324,20,98.18,11,1963.6,4,11,2004,96,2125551500
10335,44,100,1,4746.28,4,11,2004,96,4155551450
10348,42,100,3,6386.94,4,11,2004,96,(91) 555 22 82
10358,41,100,1,4428,4,12,2004,96,(91) 555 94 44
10371,26,100,1,4044.04,1,1,2005,96,4155551450
10382,26,100,6,2708.42,1,2,2005,96,4155551450
10411,26,100,1,2904.72,2,5,2005,96,(514) 555-8054
10425,41,86.68,11,3553.88,2,5,2005,96,40.67.8555
10107,20,92.9,8,1858,1,2,2003,99,2125557818
10120,22,100,6,2461.36,2,4,2003,99,03 9520 4555
10133,23,100,1,2642.01,2,6,2003,99,(91) 555 94 44
10145,33,93.9,12,3098.7,3,8,2003,99,6265557265
10168,28,100,7,3244.36,4,10,2003,99,6505556809
10188,44,98.89,7,4351.16,4,11,2003,99,+47 2267 3215
10210,46,79.91,5,3675.86,1,1,2004,99,+81 06 6342 5555
10223,21,100,7,2475.27,1,2,2004,99,03 9520 4555
10235,41,100,1,4177.49,2,4,2004,99,(604) 555-4555
10250,31,100,2,3282.28,2,5,2004,99,4085553659
10263,31,79.91,8,2477.21,2,6,2004,99,2035552570
10275,23,81.91,7,1883.93,3,7,2004,99,40.67.8555
10285,37,98.89,12,3658.93,3,8,2004,99,6175558555
10297,26,100,2,2856.88,3,9,2004,99,+353 1862 1555
10308,24,79.91,5,1917.84,4,10,2004,99,9145554562
10318,47,100,7,5305.36,4,11,2004,99,2155551555
10329,45,63.91,11,2875.95,4,11,2004,99,2125557818
10340,55,100,2,6482.85,4,11,2004,99,(93) 203 4555
10353,46,81.17,5,3733.82,4,12,2004,99,2035554407
10363,50,100,2,6576.5,1,1,2005,99,+358 9 8045 555
10375,37,100,3,6353.27,1,2,2005,99,40.67.8555
10387,44,94.9,1,4175.6,1,3,2005,99,+65 221 7555
10401,49,100,1,4992.61,2,4,2005,99,2015559350
10416,45,100,2,4764.6,2,5,2005,99,0522-556555
10108,27,43.45,13,1173.15,1,3,2003,40,+63 2 555 3587
10122,31,44.66,17,1384.46,2,5,2003,40,91.24.4555
10135,33,40.23,14,1327.59,3,7,2003,40,4155551450
10145,31,35.8,1,1109.8,3,8,2003,40,6265557265
10159,35,35.4,9,1239,4,10,2003,40,6505551386
10169,26,39.83,9,1035.58,4,11,2003,40,02 9936 8555
10180,34,45.46,4,1545.64,4,11,2003,40,20.16.1555
10190,46,32.99,1,1517.54,4,11,2003,40,(91) 555 94 44
10211,41,42.24,9,1731.84,1,1,2004,40,(1) 47.55.6555
10224,43,39.43,2,1695.49,1,2,2004,40,20.16.1555
10237,26,40.23,2,1045.98,2,4,2004,40,2125551500
10252,36,48.28,6,1738.08,2,5,2004,40,(1) 47.55.6555
10264,20,32.59,4,651.8,2,6,2004,40,6175559555
10276,27,36.61,10,988.47,3,8,2004,40,6175557555
10285,37,41.03,1,1518.11,3,8,2004,40,6175558555
10299,24,42.24,4,1013.76,3,9,2004,40,90-224 8555
10310,36,43.05,17,1549.8,4,10,2004,40,0221-5554327
10319,29,38.22,5,1108.38,4,11,2004,40,2125551957
10331,28,100,3,4102.56,4,11,2004,40,2155559857
10343,29,100,5,3713.16,4,11,2004,40,26.47.1555
10355,38,39.83,10,1513.54,4,12,2004,40,(91) 555 94 44
10364,48,48.28,1,2317.44,1,1,2005,40,91.24.4555
10378,40,82.46,1,3298.4,1,2,2005,40,(91) 555 94 44
10390,41,44.56,11,1826.96,1,3,2005,40,4155551450
10403,30,40.23,2,1206.9,2,4,2005,40,(171) 555-2282
10104,35,47.62,11,1666.7,1,1,2003,54,(91) 555 94 44
10114,28,55.73,2,1560.44,2,4,2003,54,(1) 42.34.2555
10127,45,51.95,13,2337.75,2,6,2003,54,2125557413
10141,24,45.99,7,1103.76,3,8,2003,54,+358 9 8045 555
10151,41,63.85,5,2617.85,3,9,2003,54,981-443655
10165,48,45.99,14,2207.52,4,10,2003,54,+65 221 7555
10175,50,63.31,3,3165.5,4,11,2003,54,(171) 555-0297
10184,33,62.77,8,2071.41,4,11,2003,54,(95) 555 82 82
10195,32,43.29,8,1385.28,4,11,2003,54,9145554562
10207,27,60.06,9,1621.62,4,12,2003,54,6175552555
10219,35,55.19,4,1931.65,1,2,2004,54,4155554312
10229,23,54.11,3,1244.53,1,3,2004,54,4155551450
10246,35,48.7,7,1704.5,2,5,2004,54,(91) 555 94 44
10259,40,43.83,6,1753.2,2,6,2004,54,+65 224 1555
10271,35,47.62,7,1666.7,3,7,2004,54,4155551450
10281,31,55.19,3,1710.89,3,8,2004,54,2155551555
